scraping_timestamp,league,date,time,home,away,status,team,position,player,playing
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,DL,Sergio Gomez,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,DC,M. Akanji,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,DC,Ruben Dias,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,DR,Joao Cancelo,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,MC,K. De Bruyne,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,MC,Rodri,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,MC,Phil Foden,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,FWL,B. Silva,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,FWR,J. Grealish,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Expected Lineup,Manchester City,FW,E. Haaland,YES
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Injuries,Manchester City,D,B. Mendy,NO
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Injuries,Manchester City,D,A. Laporte,NO
2022-09-16 10:21:46,EPL,September 17,7:30 AM ET,Wolverhampton,Manchester City,Injuries,Manchester City,D,Kyle Walker,NO
2022-09-16 10:21:46,EPL,September 17,10:00 AM ET,Newcastle United,AFC Bournemouth,Expected Lineup,Newcastle United,GK,Nick Pope,YES
