scraping_timestamp,league,date,time,home,away,status,team,position,player,playing
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,DC,E. Palmer-Brown,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,DC,J. Porozo,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,DR,Abdu Conte,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,ML,Ike Ugbo,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,MC,F. Tardieu,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,MC,R. Kouame,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,MR,Rony Lopes,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,FW,Mama Balde,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,D,A. Bruus,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,9:00 AM ET,Clermont Foot,Troyes,Expected Lineup,Troyes,D,T. Balde,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,GK,Alban Lafont,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,DL,Q. Merlin,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,DC,J. Castelletto,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,DC,N. Pallois,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,DR,D. Appiah,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,MC,M. Sissoko,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,MC,P. Chirivella,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,MC,A. Girotto,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,FWL,Moses Simon,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,FWR,E. Guessand,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,FW,Ignatius Ganago,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,D,Fabio,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Nantes,D,C. Traore,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,GK,Brice Samba,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,DC,Kevin Danso,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,DC,M. Haidara,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,DC,F. Medina,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,ML,P. Frankowski,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,MC,S. Samed,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,MC,L. Poreba,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,MR,Jimmy Cabot,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,AMC,F. Sotoca,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,AMC,David Costa,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,FW,Lois Openda,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,D,D. Machado,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,D,J. Gradit,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,11:05 AM ET,Nantes,Lens,Expected Lineup,Lens,F,Wesley Said,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,GK,A. Lopes,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,DL,N. Tagliafico,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,DC,C. Lukeba,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,DC,T. Mendes,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,DR,Malo Gusto,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,MC,M. Caqueret,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,MC,C. Tolisso,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,MC,J. Lepenant,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,FWL,K. Toko Ekambi,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,FWR,Tete,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,FW,A. Lacazette,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,D,J. Boateng,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Lyon,G,J. Pollersbeck,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,GK,G. Donnarumma,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,DC,Danilo,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,DC,Marquinhos,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,DC,Sergio Ramos,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,ML,Juan Bernat,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,MC,M. Verratti,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,MC,Vitinha,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,MR,A. Hakimi,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,AMC,Lionel Messi,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,FW,Neymar,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,FW,K. Mbappe,YES
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,G,Keylor Navas,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,D,P. Kimpembe,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,D,T. Pembele,NO
2022-09-18 14:45:37,Ligue 1,2022-09-18,2:45 PM ET,Lyon,Paris Saint-Germain,Expected Lineup,Paris Saint-Germain,F/M,R. Sanches,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,GK,S. Herrera,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,DL,Juan Cruz,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,DC,Unai Garcia,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,DC,David Garcia,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,DR,Nacho Vidal,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,ML,Moi Gomez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,MC,Lucas Torro,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,MC,D. Brasanac,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,MR,Ruben Garcia,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,FW,Ante Budimir,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,FW,Chimy Avila,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,M,Aimar Oroz,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,M,Ruben Pena,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Osasuna,F,Kike Saverio,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,GK,David Soria,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,DL,Juan Iglesias,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,DC,G. Alvarez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,DC,Domingos Duarte,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,DC,S. Mitrovic,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,DR,D. Suarez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,MC,M. Arambarri,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,MC,Carles Alena,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,MC,Jaime Seoane,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,FW,Enes Unal,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,FW,B. Mayoral,YES
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,M,A. Algobia Esteves,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,D,F. Angileri,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,D,D. Dakonam,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,D,O. Alderete Fernandez,NO
2022-09-18 14:45:39,La Liga,2022-09-18,8:00 AM ET,Osasuna,Getafe,Expected Lineup,Getafe,M,Luis Milla,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,GK,G. Rulli,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,DL,A. Pedraza,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,DC,Pau Torres,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,DC,Raul Albiol,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,DR,Kiko Femenia,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,ML,G. Lo Celso,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,MC,E. Capoue,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,MC,Dani Parejo,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,MR,Yeremi Pino,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,FW,N. Jackson,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,FW,J. Morales,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,D,Juan Foyth,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,M/D,A. Moreno,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,F,G. Moreno,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Villarreal,F/M,M. Trigueros,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,GK,Bono,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,DL,Marcos Acuna,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,DC,Tanguy Nianzou,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,DC,N. Gudelj,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,DR,Jose Angel Carmona,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,MC,Joan Jordan,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,MC,Fernando,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,AML,Y. En-Nesyri,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,AMC,Isco,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,AMR,Papu Gomez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,FW,Rafa Mir,YES
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,F,Erik Lamela,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,M/D,J. Corona,NO
2022-09-18 14:45:39,La Liga,2022-09-18,10:15 AM ET,Villarreal,Sevilla,Expected Lineup,Sevilla,D,Marcao,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,GK,A. Remiro,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,DL,Aihen Munoz,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,DC,Jon Pacheco,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,DC,I. Zubeldia,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,DR,Alex Sola,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,ML,T. Kubo,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,MC,M. Zubimendi,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,MC,Mikel Merino,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,MR,Benat Turrientes,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,FW,M. Cho,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,FW,A. Sorloth,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,D,R. Le Normand,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,M,A. Barrenetxea,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,F,C. Fernandez Luna,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,M,M. Merquelanz,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,F/M,M. Oyarzabal,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Real Sociedad,F,Umar Sadiq,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,GK,Alvaro Fernandez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,DL,Brian Olivan,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,DC,Sergi Gomez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,DC,L. Cabrera,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,DR,Oscar Gil,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,DMC,Vinicius Souza,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,DMC,E. Exposito,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,AML,M. Braithwaite,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,AMC,Sergi Darder,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,AMR,Javi Puado,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,FW,Joselu,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,D,R. Sanchez Saez,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,M,Lazo,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Real Sociedad,Espanyol,Expected Lineup,Espanyol,D,A. Pedrosa,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,GK,Rui Silva,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,DL,Alex Moreno,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,DC,Luiz Felipe,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,DC,G. Pezzella,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,DR,Y. Sabaly,MAYBE
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,DMC,W. Carvalho,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,DMC,G. Rodriguez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,AML,Rodri,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,AMC,Luiz Henrique,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,AMR,S. Canales,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,FW,B. Iglesias,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,D,Y. Sabaly,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,M,V. Camarasa,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,F/M,Nabil Fekir,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,F/M,Juanmi,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,D,M. Montoya,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Betis,D,Victor Ruiz,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,GK,Juan Carlos,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,DC,Sergio Bueno,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,DC,Juanpe,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,DC,B. Espinosa,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,DMC,Oriol Romeu,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,ML,M. Gutierrez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,MC,Reinier,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,MC,Aleix Garcia,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,MR,Arnau Martinez,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,AMC,Rodrigo Riquelme,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,FW,V. Castellanos,YES
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,M,Valery,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,F/M,Borja Garcia,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,M,Y. Herrera,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,M,I. Kebe,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,M/D,David Lopez,NO
2022-09-18 14:45:39,La Liga,2022-09-18,12:30 PM ET,Betis,Girona,Expected Lineup,Girona,M,Ivan Martin,NO
